"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2024-03-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",71.72,"bereinigt"
"2024-03-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.7,"bereinigt"
"2024-03-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.69,"bereinigt"
"2024-03-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",2.55,"bereinigt"
"2024-03-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",942.03,"bereinigt"
"2024-03-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.96,"bereinigt"
"2024-03-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-03-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-03-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-03-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-03-27T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.01,"bereinigt"
"2024-03-27T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",919.99,"bereinigt"
"2024-03-27T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.48,"bereinigt"
"2024-03-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.72,"bereinigt"
"2024-03-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",97.77,"bereinigt"
"2024-03-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",945.97,"bereinigt"
"2024-03-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",113.36,"bereinigt"
"2024-03-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.74,"bereinigt"
"2024-03-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.48,"bereinigt"
"2024-03-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",99.15,"bereinigt"
"2024-03-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",948.42,"bereinigt"
"2024-03-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",12.87,"bereinigt"
"2024-03-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-03-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-03-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-03-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-03-28T00:00+0100","Zch_Heubeeribüel","T","d1","°C",5.55,"bereinigt"
"2024-03-28T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",926.15,"bereinigt"
"2024-03-28T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.47,"bereinigt"
"2024-03-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.56,"bereinigt"
"2024-03-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-03-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",948.6,"bereinigt"
"2024-03-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",168.28,"bereinigt"
"2024-03-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",18.86,"bereinigt"
"2024-03-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.62,"bereinigt"
"2024-03-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-03-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.93,"bereinigt"
"2024-03-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.15,"bereinigt"
"2024-03-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-03-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-03-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-03-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-03-29T00:00+0100","Zch_Heubeeribüel","T","d1","°C",12.26,"bereinigt"
"2024-03-29T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",929.12,"bereinigt"
"2024-03-29T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.61,"bereinigt"
"2024-03-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.84,"bereinigt"
"2024-03-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",74.77,"bereinigt"
"2024-03-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",948.28,"bereinigt"
"2024-03-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",115.34,"bereinigt"
"2024-03-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.34,"bereinigt"
"2024-03-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.87,"bereinigt"
"2024-03-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",72.92,"bereinigt"
"2024-03-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.52,"bereinigt"
"2024-03-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.4,"bereinigt"
"2024-03-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-03-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-03-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-03-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-03-30T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.56,"bereinigt"
"2024-03-30T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",928.96,"bereinigt"
"2024-03-30T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.34,"bereinigt"
"2024-03-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.72,"bereinigt"
"2024-03-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",21.52,"bereinigt"
"2024-03-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",946.96,"bereinigt"
"2024-03-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",164.26,"bereinigt"
"2024-03-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.38,"bereinigt"
"2024-03-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.55,"bereinigt"
"2024-03-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",33.9,"bereinigt"
"2024-03-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",949.27,"bereinigt"
"2024-03-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.27,"bereinigt"
"2024-03-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-03-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-03-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-03-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-03-31T00:00+0100","Zch_Heubeeribüel","T","d1","°C",11.77,"bereinigt"
"2024-03-31T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",927.47,"bereinigt"
"2024-03-31T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.73,"bereinigt"
"2024-04-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.56,"bereinigt"
"2024-04-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",222.25,"bereinigt"
"2024-04-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",951.3,"bereinigt"
"2024-04-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",57.21,"bereinigt"
"2024-04-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.16,"bereinigt"
"2024-04-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.63,"bereinigt"
"2024-04-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",241.47,"bereinigt"
"2024-04-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.72,"bereinigt"
"2024-04-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.2,"bereinigt"
"2024-04-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-01T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.53,"bereinigt"
"2024-04-01T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",931.52,"bereinigt"
"2024-04-01T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.79,"bereinigt"
"2024-04-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.65,"bereinigt"
"2024-04-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",32.02,"bereinigt"
"2024-04-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.17,"bereinigt"
"2024-04-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",212.57,"bereinigt"
"2024-04-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.86,"bereinigt"
"2024-04-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.67,"bereinigt"
"2024-04-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.38,"bereinigt"
"2024-04-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.64,"bereinigt"
"2024-04-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.06,"bereinigt"
"2024-04-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.94,"bereinigt"
"2024-04-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",943.03,"bereinigt"
"2024-04-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",12.62,"bereinigt"
"2024-04-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.3,"bereinigt"
"2024-04-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",170.98,"bereinigt"
"2024-04-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.33,"bereinigt"
"2024-04-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",82.96,"bereinigt"
"2024-04-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.69,"bereinigt"
"2024-04-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.36,"bereinigt"
"2024-04-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",114.52,"bereinigt"
"2024-04-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.81,"bereinigt"
"2024-04-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.14,"bereinigt"
"2024-04-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-03T00:00+0100","Zch_Heubeeribüel","T","d1","°C",8.83,"bereinigt"
"2024-04-03T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",942.24,"bereinigt"
"2024-04-03T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.16,"bereinigt"
"2024-04-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.56,"bereinigt"
"2024-04-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",45.7,"bereinigt"
"2024-04-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.82,"bereinigt"
"2024-04-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",95.28,"bereinigt"
"2024-04-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.83,"bereinigt"
"2024-04-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.76,"bereinigt"
"2024-04-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",21.27,"bereinigt"
"2024-04-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.25,"bereinigt"
"2024-04-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.33,"bereinigt"
"2024-04-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-04T00:00+0100","Zch_Heubeeribüel","T","d1","°C",12.17,"bereinigt"
"2024-04-04T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.04,"bereinigt"
"2024-04-04T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.6,"bereinigt"
"2024-04-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.12,"bereinigt"
"2024-04-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.51,"bereinigt"
"2024-04-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",222.11,"bereinigt"
"2024-04-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",22.55,"bereinigt"
"2024-04-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.85,"bereinigt"
"2024-04-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.86,"bereinigt"
"2024-04-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.83,"bereinigt"
"2024-04-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-05T00:00+0100","Zch_Heubeeribüel","T","d1","°C",16.63,"bereinigt"
"2024-04-05T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.92,"bereinigt"
"2024-04-05T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.91,"bereinigt"
"2024-04-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.99,"bereinigt"
"2024-04-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.59,"bereinigt"
"2024-04-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",226.21,"bereinigt"
"2024-04-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.77,"bereinigt"
"2024-04-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.68,"bereinigt"
"2024-04-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.91,"bereinigt"
"2024-04-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.97,"bereinigt"
"2024-04-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-06T00:00+0100","Zch_Heubeeribüel","T","d1","°C",18.24,"bereinigt"
"2024-04-06T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.03,"bereinigt"
"2024-04-06T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",24,"bereinigt"
"2024-04-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",18.36,"bereinigt"
"2024-04-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.75,"bereinigt"
"2024-04-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",135.94,"bereinigt"
"2024-04-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.98,"bereinigt"
"2024-04-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.15,"bereinigt"
"2024-04-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.08,"bereinigt"
"2024-04-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.28,"bereinigt"
"2024-04-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-07T00:00+0100","Zch_Heubeeribüel","T","d1","°C",18.4,"bereinigt"
"2024-04-07T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.24,"bereinigt"
"2024-04-07T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",22.36,"bereinigt"
"2024-04-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.15,"bereinigt"
"2024-04-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.55,"bereinigt"
"2024-04-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",164.35,"bereinigt"
"2024-04-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.09,"bereinigt"
"2024-04-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.1,"bereinigt"
"2024-04-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.88,"bereinigt"
"2024-04-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.21,"bereinigt"
"2024-04-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-08T00:00+0100","Zch_Heubeeribüel","T","d1","°C",20.19,"bereinigt"
"2024-04-08T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",941.38,"bereinigt"
"2024-04-08T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",23.16,"bereinigt"
"2024-04-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.31,"bereinigt"
"2024-04-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",309.82,"bereinigt"
"2024-04-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.22,"bereinigt"
"2024-04-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",53.6,"bereinigt"
"2024-04-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.98,"bereinigt"
"2024-04-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.21,"bereinigt"
"2024-04-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",330.1,"bereinigt"
"2024-04-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.61,"bereinigt"
"2024-04-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",22.79,"bereinigt"
"2024-04-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",NA,"bereinigt"
"2024-04-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-09T00:00+0100","Zch_Heubeeribüel","T","d1","°C",10.06,"bereinigt"
"2024-04-09T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.15,"bereinigt"
"2024-04-09T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",21.48,"bereinigt"
"2024-04-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.38,"bereinigt"
"2024-04-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",74.95,"bereinigt"
"2024-04-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.12,"bereinigt"
"2024-04-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",123.47,"bereinigt"
"2024-04-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.37,"bereinigt"
"2024-04-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.42,"bereinigt"
"2024-04-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",32.58,"bereinigt"
"2024-04-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",979.66,"bereinigt"
"2024-04-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.79,"bereinigt"
"2024-04-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",NA,"bereinigt"
"2024-04-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",977.17,"bereinigt"
"2024-04-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2024-04-10T00:00+0100","Zch_Heubeeribüel","T","d1","°C",6.79,"bereinigt"
"2024-04-10T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",956.71,"bereinigt"
"2024-04-10T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",8.98,"bereinigt"
"2024-04-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.78,"bereinigt"
"2024-04-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",980.95,"bereinigt"
"2024-04-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",253.17,"bereinigt"
"2024-04-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.79,"bereinigt"
"2024-04-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.96,"bereinigt"
"2024-04-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",983.53,"bereinigt"
"2024-04-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.96,"bereinigt"
"2024-04-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.27,"bereinigt"
"2024-04-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",980.97,"bereinigt"
"2024-04-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.78,"bereinigt"
"2024-04-11T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.7,"bereinigt"
"2024-04-11T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",960.71,"bereinigt"
"2024-04-11T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.63,"bereinigt"
"2024-04-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.87,"bereinigt"
"2024-04-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",980.84,"bereinigt"
"2024-04-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",241.2,"bereinigt"
"2024-04-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.37,"bereinigt"
"2024-04-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.81,"bereinigt"
"2024-04-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2024-04-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",983.42,"bereinigt"
"2024-04-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.62,"bereinigt"
"2024-04-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.55,"bereinigt"
"2024-04-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",NA,"bereinigt"
"2024-04-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",980.85,"bereinigt"
"2024-04-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.31,"bereinigt"
"2024-04-12T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.71,"bereinigt"
"2024-04-12T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",960.84,"bereinigt"
"2024-04-12T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.86,"bereinigt"
"2024-04-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.88,"bereinigt"
