"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-03-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.94,"bereinigt"
"2025-03-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.01,"bereinigt"
"2025-03-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",554.13,"bereinigt"
"2025-03-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",60.49,"bereinigt"
"2025-03-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.39,"bereinigt"
"2025-03-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.93,"bereinigt"
"2025-03-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.43,"bereinigt"
"2025-03-30T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.07,"bereinigt"
"2025-03-30T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",13.33,"bereinigt"
"2025-03-30T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.59,"bereinigt"
"2025-03-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.62,"bereinigt"
"2025-03-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.11,"bereinigt"
"2025-03-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.88,"bereinigt"
"2025-03-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.05,"bereinigt"
"2025-03-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.25,"bereinigt"
"2025-03-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.34,"bereinigt"
"2025-03-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",179.3,"bereinigt"
"2025-03-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.85,"bereinigt"
"2025-03-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.04,"bereinigt"
"2025-03-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.86,"bereinigt"
"2025-03-31T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.25,"bereinigt"
"2025-03-31T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",9.79,"bereinigt"
"2025-03-31T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",950.95,"bereinigt"
"2025-03-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.25,"bereinigt"
"2025-03-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.57,"bereinigt"
"2025-03-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.33,"bereinigt"
"2025-03-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.81,"bereinigt"
"2025-03-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.95,"bereinigt"
"2025-03-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.83,"bereinigt"
"2025-03-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-03-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",195.48,"bereinigt"
"2025-03-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.75,"bereinigt"
"2025-03-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",12.01,"bereinigt"
"2025-03-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.3,"bereinigt"
"2025-04-01T00:00+0100","Zch_Heubeeribüel","T","d1","°C",5.52,"bereinigt"
"2025-04-01T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",8.74,"bereinigt"
"2025-04-01T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",947.14,"bereinigt"
"2025-04-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.45,"bereinigt"
"2025-04-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.01,"bereinigt"
"2025-04-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.66,"bereinigt"
"2025-04-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.12,"bereinigt"
"2025-04-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.0,"bereinigt"
"2025-04-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.21,"bereinigt"
"2025-04-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",220.88,"bereinigt"
"2025-04-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.75,"bereinigt"
"2025-04-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.83,"bereinigt"
"2025-04-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.6,"bereinigt"
"2025-04-02T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.04,"bereinigt"
"2025-04-02T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",15.4,"bereinigt"
"2025-04-02T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",944.3,"bereinigt"
"2025-04-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.0,"bereinigt"
"2025-04-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.48,"bereinigt"
"2025-04-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.4,"bereinigt"
"2025-04-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.5,"bereinigt"
"2025-04-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.6,"bereinigt"
"2025-04-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.0,"bereinigt"
"2025-04-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",246.16,"bereinigt"
"2025-04-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.17,"bereinigt"
"2025-04-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.2,"bereinigt"
"2025-04-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.3,"bereinigt"
"2025-04-03T00:00+0100","Zch_Heubeeribüel","T","d1","°C",11.36,"bereinigt"
"2025-04-03T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",17.4,"bereinigt"
"2025-04-03T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",948.85,"bereinigt"
"2025-04-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.83,"bereinigt"
"2025-04-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.48,"bereinigt"
"2025-04-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.94,"bereinigt"
"2025-04-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",13.54,"bereinigt"
"2025-04-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",19.47,"bereinigt"
"2025-04-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.44,"bereinigt"
"2025-04-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",246.07,"bereinigt"
"2025-04-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",13.22,"bereinigt"
"2025-04-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.32,"bereinigt"
"2025-04-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.9,"bereinigt"
"2025-04-04T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.1,"bereinigt"
"2025-04-04T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.77,"bereinigt"
"2025-04-04T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.3,"bereinigt"
"2025-04-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.08,"bereinigt"
"2025-04-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.89,"bereinigt"
"2025-04-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.18,"bereinigt"
"2025-04-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.7,"bereinigt"
"2025-04-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.68,"bereinigt"
"2025-04-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.68,"bereinigt"
"2025-04-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",251.69,"bereinigt"
"2025-04-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.7,"bereinigt"
"2025-04-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.55,"bereinigt"
"2025-04-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.13,"bereinigt"
"2025-04-05T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.22,"bereinigt"
"2025-04-05T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.87,"bereinigt"
"2025-04-05T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",942.99,"bereinigt"
"2025-04-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.84,"bereinigt"
"2025-04-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.79,"bereinigt"
"2025-04-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.76,"bereinigt"
"2025-04-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.29,"bereinigt"
"2025-04-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.96,"bereinigt"
"2025-04-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.26,"bereinigt"
"2025-04-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",252.69,"bereinigt"
"2025-04-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.35,"bereinigt"
"2025-04-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.91,"bereinigt"
"2025-04-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.67,"bereinigt"
"2025-04-06T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.09,"bereinigt"
"2025-04-06T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.23,"bereinigt"
"2025-04-06T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",946.34,"bereinigt"
"2025-04-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.22,"bereinigt"
"2025-04-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.52,"bereinigt"
"2025-04-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.75,"bereinigt"
"2025-04-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.72,"bereinigt"
"2025-04-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.08,"bereinigt"
"2025-04-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.42,"bereinigt"
"2025-04-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",266.59,"bereinigt"
"2025-04-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.66,"bereinigt"
"2025-04-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.7,"bereinigt"
"2025-04-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.71,"bereinigt"
"2025-04-07T00:00+0100","Zch_Heubeeribüel","T","d1","°C",5.95,"bereinigt"
"2025-04-07T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",11.82,"bereinigt"
"2025-04-07T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.39,"bereinigt"
"2025-04-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.89,"bereinigt"
"2025-04-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.75,"bereinigt"
"2025-04-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.98,"bereinigt"
"2025-04-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.49,"bereinigt"
"2025-04-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.78,"bereinigt"
"2025-04-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.53,"bereinigt"
"2025-04-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",266.39,"bereinigt"
"2025-04-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.35,"bereinigt"
"2025-04-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.8,"bereinigt"
"2025-04-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.89,"bereinigt"
"2025-04-08T00:00+0100","Zch_Heubeeribüel","T","d1","°C",7.85,"bereinigt"
"2025-04-08T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",13.43,"bereinigt"
"2025-04-08T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",951.54,"bereinigt"
"2025-04-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.41,"bereinigt"
"2025-04-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.24,"bereinigt"
"2025-04-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.93,"bereinigt"
"2025-04-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.32,"bereinigt"
"2025-04-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.5,"bereinigt"
"2025-04-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.45,"bereinigt"
"2025-04-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",262.76,"bereinigt"
"2025-04-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.98,"bereinigt"
"2025-04-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.36,"bereinigt"
"2025-04-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.83,"bereinigt"
"2025-04-09T00:00+0100","Zch_Heubeeribüel","T","d1","°C",9.75,"bereinigt"
"2025-04-09T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",14.62,"bereinigt"
"2025-04-09T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.68,"bereinigt"
"2025-04-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",11.08,"bereinigt"
"2025-04-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.69,"bereinigt"
"2025-04-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.94,"bereinigt"
"2025-04-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",11.76,"bereinigt"
"2025-04-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.7,"bereinigt"
"2025-04-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.44,"bereinigt"
"2025-04-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",256.52,"bereinigt"
"2025-04-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",11.63,"bereinigt"
"2025-04-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.69,"bereinigt"
"2025-04-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.9,"bereinigt"
"2025-04-10T00:00+0100","Zch_Heubeeribüel","T","d1","°C",11.12,"bereinigt"
"2025-04-10T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",16.04,"bereinigt"
"2025-04-10T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",952.68,"bereinigt"
"2025-04-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",12.21,"bereinigt"
"2025-04-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",18.28,"bereinigt"
"2025-04-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.81,"bereinigt"
"2025-04-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",12.75,"bereinigt"
"2025-04-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",18.04,"bereinigt"
"2025-04-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",975.35,"bereinigt"
"2025-04-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",260.87,"bereinigt"
"2025-04-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",12.66,"bereinigt"
"2025-04-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.94,"bereinigt"
"2025-04-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.77,"bereinigt"
"2025-04-11T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.49,"bereinigt"
"2025-04-11T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.9,"bereinigt"
"2025-04-11T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",949.13,"bereinigt"
"2025-04-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.07,"bereinigt"
"2025-04-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",21.37,"bereinigt"
"2025-04-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.07,"bereinigt"
"2025-04-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",14.23,"bereinigt"
"2025-04-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.4,"bereinigt"
"2025-04-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.62,"bereinigt"
"2025-04-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",267.91,"bereinigt"
"2025-04-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.28,"bereinigt"
"2025-04-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",21.1,"bereinigt"
"2025-04-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.05,"bereinigt"
"2025-04-12T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.18,"bereinigt"
"2025-04-12T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",19.16,"bereinigt"
"2025-04-12T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",941.39,"bereinigt"
"2025-04-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.02,"bereinigt"
"2025-04-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",20.42,"bereinigt"
"2025-04-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.02,"bereinigt"
"2025-04-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.49,"bereinigt"
"2025-04-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",21.13,"bereinigt"
"2025-04-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.55,"bereinigt"
"2025-04-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.0,"bereinigt"
"2025-04-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",224.2,"bereinigt"
"2025-04-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.51,"bereinigt"
"2025-04-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",20.68,"bereinigt"
"2025-04-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.01,"bereinigt"
"2025-04-13T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.55,"bereinigt"
"2025-04-13T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",15.87,"bereinigt"
"2025-04-13T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",939.86,"bereinigt"
"2025-04-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",57.68,"bereinigt"
"2025-04-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.8,"bereinigt"
"2025-04-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.2,"bereinigt"
"2025-04-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.44,"bereinigt"
"2025-04-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",87.78,"bereinigt"
"2025-04-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.23,"bereinigt"
"2025-04-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.83,"bereinigt"
"2025-04-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.94,"bereinigt"
"2025-04-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",122.85,"bereinigt"
"2025-04-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",101.09,"bereinigt"
"2025-04-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.01,"bereinigt"
"2025-04-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.25,"bereinigt"
"2025-04-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.44,"bereinigt"
"2025-04-14T00:00+0100","Zch_Heubeeribüel","T","d1","°C",13.98,"bereinigt"
"2025-04-14T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.01,"bereinigt"
"2025-04-14T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",938.01,"bereinigt"
"2025-04-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",117.08,"bereinigt"
"2025-04-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.74,"bereinigt"
"2025-04-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.84,"bereinigt"
"2025-04-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",957.53,"bereinigt"
"2025-04-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",333.92,"bereinigt"
"2025-04-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",16.17,"bereinigt"
"2025-04-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.03,"bereinigt"
"2025-04-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.03,"bereinigt"
"2025-04-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",260.48,"bereinigt"
"2025-04-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",214.45,"bereinigt"
"2025-04-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",15.94,"bereinigt"
"2025-04-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.83,"bereinigt"
"2025-04-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.49,"bereinigt"
"2025-04-15T00:00+0100","Zch_Heubeeribüel","T","d1","°C",14.19,"bereinigt"
"2025-04-15T00:00+0100","Zch_Heubeeribüel","T_max_h1","d1","°C",18.88,"bereinigt"
"2025-04-15T00:00+0100","Zch_Heubeeribüel","p","d1","hPa",932.17,"bereinigt"
"2025-04-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",10.42,"bereinigt"
"2025-04-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",15.44,"bereinigt"
